Date,GC=F,SI=F,PL=F,HG=F,PA=F,CL=F,ZC=F,ZO=F,KE=F,ZR=F,ZM=F,ZL=F,ZS=F,GF=F,HE=F,LE=F,CC=F,KC=F,CT=F,SB=F
2020-06-12,1729.300048828125,17.461999893188477,820.5999755859375,2.6015000343322754,1918.300048828125,36.2599983215332,330.0,317.0,448.5,1606.5,289.0,27.5,871.25,131.10000610351562,48.04999923706055,96.07499694824219,2396.0,95.19999694824219,59.84000015258789,11.869999885559082
2020-06-15,1720.300048828125,17.378999710083008,823.2999877929688,2.56850004196167,1912.9000244140625,37.119998931884766,329.25,319.0,445.75,1668.0,288.3999938964844,27.739999771118164,869.0,131.1750030517578,52.275001525878906,96.07499694824219,2355.0,94.0,59.0099983215332,12.039999961853027
2020-06-16,1729.5999755859375,17.631999969482422,845.5,2.565999984741211,1922.5,38.380001068115234,329.0,302.75,438.25,1573.0,287.8999938964844,27.989999771118164,867.0,132.875,49.650001525878906,96.32499694824219,2360.0,93.6500015258789,60.06999969482422,12.1899995803833
2020-06-17,1729.199951171875,17.756999969482422,839.7999877929688,2.5920000076293945,1905.300048828125,37.959999084472656,330.25,305.0,432.5,1454.5,287.79998779296875,28.100000381469727,871.25,133.5749969482422,49.650001525878906,96.5,2379.0,96.25,61.34000015258789,12.109999656677246
2020-06-18,1724.800048828125,17.493000030517578,813.7999877929688,2.5910000801086426,1888.4000244140625,38.84000015258789,331.0,306.0,428.5,1404.0,288.79998779296875,28.059999465942383,873.0,132.97500610351562,49.900001525878906,96.07499694824219,2419.0,94.5999984741211,61.16999816894531,11.890000343322754
2020-06-19,1745.9000244140625,17.832000732421875,828.9000244140625,2.615000009536743,1888.199951171875,39.75,332.5,306.0,428.25,1402.0,287.0,28.520000457763672,876.5,132.5500030517578,48.45000076293945,94.69999694824219,2387.0,93.75,61.560001373291016,12.050000190734863
2020-06-22,1756.699951171875,17.886999130249023,845.2999877929688,2.6554999351501465,1921.9000244140625,40.459999084472656,328.25,303.0,431.25,1400.0,286.5,28.350000381469727,876.25,131.75,46.82500076293945,94.4000015258789,2405.0,95.94999694824219,62.52000045776367,11.920000076293945
2020-06-23,1772.0999755859375,18.051000595092773,847.5999755859375,2.6600000858306885,1930.9000244140625,40.369998931884766,325.0,304.25,435.0,1406.0,286.29998779296875,28.170000076293945,875.0,133.1999969482422,46.900001525878906,93.5250015258789,2425.0,96.25,63.040000915527344,11.789999961853027
2020-06-24,1765.800048828125,17.658000946044922,805.7999877929688,2.6505000591278076,1868.300048828125,38.0099983215332,324.25,304.75,431.25,1394.0,286.70001220703125,27.649999618530273,870.75,132.875,45.92499923706055,93.30000305175781,2441.0,96.6500015258789,61.65999984741211,11.75
2020-06-25,1762.0999755859375,17.882999420166016,803.9000244140625,2.6624999046325684,1824.9000244140625,38.720001220703125,317.25,311.5,429.75,1355.5,285.5,27.540000915527344,869.25,133.25,46.92499923706055,94.17500305175781,2521.0,94.8499984741211,61.810001373291016,11.8100004196167
2020-06-26,1772.5,18.023000717163086,811.0999755859375,2.671999931335449,1874.199951171875,38.4900016784668,317.0,329.0,421.25,1357.0,282.1000061035156,27.200000762939453,865.0,132.60000610351562,45.275001525878906,94.69999694824219,2352.0,95.6500015258789,60.54999923706055,11.550000190734863
2020-06-29,1774.800048828125,17.979999542236328,816.7999877929688,2.679500102996826,1911.5999755859375,39.70000076293945,326.25,336.75,428.75,1370.0,280.5,27.6200008392334,866.5,133.5,45.375,95.0,2313.0,98.6500015258789,59.619998931884766,11.710000038146973
2020-06-30,1793.0,18.541000366210938,840.7000122070312,2.7135000228881836,1945.4000244140625,39.27000045776367,338.5,333.5,435.5,1450.5,286.29998779296875,27.979999542236328,884.25,132.85000610351562,45.17499923706055,91.6500015258789,2251.0,100.05000305175781,60.97999954223633,11.84000015258789
2020-07-01,1773.199951171875,18.132999420166016,825.2999877929688,2.7170000076293945,1909.199951171875,39.81999969482422,348.25,337.25,442.5,1594.0,292.70001220703125,28.209999084472656,893.75,133.0749969482422,44.79999923706055,97.30000305175781,2209.0,103.05000305175781,62.58000183105469,12.170000076293945
2020-07-02,1784.0,18.243999481201172,822.5,2.7335000038146973,1906.0999755859375,40.650001525878906,342.5,338.5,427.25,1652.5,293.5,27.959999084472656,892.5,134.875,44.724998474121094,99.4000015258789,2214.0,102.25,63.04999923706055,12.239999771118164
2020-07-06,1788.5,18.503999710083008,827.7999877929688,2.7660000324249268,1930.800048828125,40.630001068115234,346.5,339.75,432.75,1641.5,295.3999938964844,28.420000076293945,898.5,136.14999389648438,44.95000076293945,100.0999984741211,2187.0,97.19999694824219,63.06999969482422,11.930000305175781
2020-07-07,1804.199951171875,18.628000259399414,853.7999877929688,2.7874999046325684,1930.0999755859375,40.619998931884766,345.0,337.75,436.0,1652.0,293.29998779296875,28.760000228881836,895.25,134.9250030517578,44.525001525878906,100.0,2217.0,99.25,63.2400016784668,12.180000305175781
2020-07-08,1815.5,19.08099937438965,874.0,2.814500093460083,1916.800048828125,40.900001525878906,348.25,343.5,452.0,1631.5,291.6000061035156,28.459999084472656,894.75,134.0500030517578,44.04999923706055,99.1500015258789,2221.0,98.94999694824219,64.66000366210938,12.079999923706055
2020-07-09,1799.199951171875,18.881999969482422,836.5999755859375,2.828000068664551,1941.699951171875,39.619998931884766,351.25,341.0,452.0,1631.5,295.1000061035156,28.190000534057617,898.25,134.52499389648438,45.849998474121094,99.25,2267.0,97.69999694824219,63.34000015258789,11.84000015258789
2020-07-10,1798.199951171875,18.982999801635742,836.5999755859375,2.88700008392334,1972.9000244140625,40.54999923706055,340.5,339.25,447.25,1615.5,290.79998779296875,28.110000610351562,891.5,135.75,45.974998474121094,100.0,2278.0,96.1500015258789,64.70999908447266,11.760000228881836
2020-07-13,1811.0,19.708999633789062,854.0999755859375,2.941999912261963,2019.4000244140625,40.099998474121094,334.0,341.0,440.5,1618.0,283.1000061035156,27.969999313354492,876.5,137.0500030517578,46.67499923706055,99.6500015258789,2311.0,97.4000015258789,63.75,11.579999923706055
2020-07-14,1810.5999755859375,19.451000213623047,828.2000122070312,2.9159998893737793,1964.0999755859375,40.290000915527344,334.75,341.0,438.25,1618.0,283.70001220703125,28.479999542236328,882.25,136.72500610351562,46.79999923706055,98.80000305175781,2273.0,96.69999694824219,62.689998626708984,11.319999694824219
2020-07-15,1811.4000244140625,19.684999465942383,835.0,2.870500087738037,1988.5,41.20000076293945,326.25,276.25,459.5,1199.0,285.79998779296875,28.799999237060547,886.25,139.4250030517578,47.32500076293945,101.30000305175781,2253.0,95.94999694824219,62.59000015258789,11.819999694824219
2020-07-16,1798.699951171875,19.496999740600586,828.7999877929688,2.885999917984009,2003.5999755859375,40.75,330.25,283.5,448.75,1179.0,287.0,29.270000457763672,893.5,142.60000610351562,53.650001525878906,103.2750015258789,2279.0,97.0999984741211,62.880001068115234,11.789999961853027
2020-07-17,1808.300048828125,19.684999465942383,841.9000244140625,2.887500047683716,2050.199951171875,40.59000015258789,333.0,280.0,448.75,1182.5,286.5,29.920000076293945,898.0,142.6999969482422,52.79999923706055,103.2750015258789,2160.0,101.05000305175781,62.0099983215332,11.729999542236328
2020-07-20,1815.9000244140625,20.124000549316406,850.7000122070312,2.8984999656677246,2087.89990234375,40.810001373291016,328.25,278.5,435.0,1181.5,288.6000061035156,29.93000030517578,903.0,141.60000610351562,50.400001525878906,102.2750015258789,2219.0,98.5,62.9900016784668,11.720000267028809
2020-07-21,1842.4000244140625,21.496999740600586,911.4000244140625,2.940999984741211,2166.699951171875,41.959999084472656,322.75,279.0,442.5,1180.5,285.6000061035156,30.06999969482422,896.5,141.3249969482422,51.474998474121094,101.8499984741211,2176.0,100.5,62.90999984741211,11.670000076293945
2020-07-22,1864.0999755859375,23.08300018310547,949.2999877929688,2.9084999561309814,2207.5,41.900001525878906,327.5,280.75,448.5,1187.0,286.6000061035156,29.93000030517578,899.25,141.52499389648438,52.650001525878906,101.5,2205.0,108.3499984741211,62.7400016784668,11.859999656677246
2020-07-23,1889.0999755859375,22.94499969482422,955.0999755859375,2.924499988555908,2218.300048828125,41.06999969482422,328.0,284.5,441.25,1183.5,290.3999938964844,29.790000915527344,906.25,142.02499389648438,54.474998474121094,100.8499984741211,2202.0,107.5,61.68000030517578,11.770000457763672
2020-07-24,1897.300048828125,22.808000564575195,947.9000244140625,2.881999969482422,2272.60009765625,41.290000915527344,326.25,285.5,449.5,1180.5,290.79998779296875,29.799999237060547,904.75,142.0500030517578,54.0,101.32499694824219,2224.0,108.4000015258789,59.959999084472656,11.489999771118164
2020-07-27,1931.0,24.47599983215332,958.5999755859375,2.888000011444092,2348.199951171875,41.599998474121094,325.0,286.75,439.5,1164.0,292.5,29.600000381469727,906.5,139.35000610351562,54.54999923706055,100.42500305175781,2286.0,110.4000015258789,60.689998626708984,12.119999885559082
2020-07-28,1944.699951171875,24.266000747680664,977.9000244140625,2.9049999713897705,2344.0,41.040000915527344,320.0,286.0,436.75,1142.5,288.8999938964844,29.420000076293945,896.75,140.6999969482422,54.20000076293945,100.9000015258789,2291.0,109.6500015258789,60.59000015258789,12.010000228881836
2020-07-29,1953.5,24.292999267578125,950.5999755859375,2.9054999351501465,2239.699951171875,41.27000045776367,315.5,282.0,445.75,1138.5,286.8999938964844,29.670000076293945,891.5,141.97500610351562,53.07500076293945,101.44999694824219,2341.0,111.5999984741211,61.029998779296875,12.010000228881836
2020-07-30,1942.300048828125,23.34000015258789,905.9000244140625,2.9045000076293945,2114.89990234375,39.91999816894531,315.75,278.0,440.0,1153.5,289.79998779296875,29.979999542236328,891.75,143.02499389648438,51.42499923706055,101.7249984741211,2344.0,115.3499984741211,62.81999969482422,12.109999656677246
2020-07-31,1962.800048828125,24.18899917602539,912.2000122070312,2.8589999675750732,2135.300048828125,40.27000045776367,316.0,276.25,442.5,1159.5,289.29998779296875,30.90999984741211,897.5,144.6750030517578,52.0,102.82499694824219,2400.0,118.94999694824219,62.29999923706055,12.640000343322754
2020-08-03,1966.0,24.389999389648438,924.9000244140625,2.9079999923706055,2129.699951171875,41.0099983215332,317.5,276.75,430.75,1159.0,287.1000061035156,31.670000076293945,897.5,144.875,49.875,103.0250015258789,2469.0,117.9000015258789,63.529998779296875,12.720000267028809
2020-08-04,2001.199951171875,26.011999130249023,949.0999755859375,2.8894999027252197,2161.0,41.70000076293945,308.25,273.0,422.25,1157.0,283.70001220703125,31.530000686645508,883.75,144.6999969482422,49.70000076293945,102.2750015258789,2449.0,121.05000305175781,63.93000030517578,12.779999732971191
2020-08-05,2031.0999755859375,26.87700080871582,983.4000244140625,2.9114999771118164,2207.60009765625,42.189998626708984,311.0,274.75,426.5,1168.0,282.29998779296875,31.700000762939453,882.0,144.8000030517578,49.45000076293945,102.30000305175781,2481.0,121.55000305175781,64.36000061035156,12.539999961853027
2020-08-06,2051.5,28.386999130249023,1009.5999755859375,2.9054999351501465,2251.800048828125,41.95000076293945,311.25,274.5,417.25,1148.0,280.70001220703125,31.520000457763672,880.75,143.47500610351562,49.75,102.625,2510.0,117.0,64.41000366210938,12.9399995803833
2020-08-07,2010.0999755859375,27.533000946044922,965.0999755859375,2.7904999256134033,2172.60009765625,41.220001220703125,307.75,274.25,415.5,1152.5,280.0,31.350000381469727,870.25,142.72500610351562,51.0,102.80000305175781,2546.0,115.44999694824219,61.880001068115234,12.670000076293945
2020-08-10,2024.4000244140625,29.249000549316406,997.5,2.8585000038146973,2265.199951171875,41.939998626708984,310.5,270.25,414.0,1171.0,282.20001220703125,31.190000534057617,876.5,143.5749969482422,53.125,103.5999984741211,2495.0,112.5999984741211,62.34000015258789,12.550000190734863
2020-08-11,1932.5999755859375,26.03700065612793,966.5999755859375,2.871999979019165,2171.60009765625,41.61000061035156,311.5,263.75,416.75,1168.0,282.0,31.059999465942383,878.0,144.5,53.07500076293945,104.6500015258789,2458.0,111.3499984741211,63.029998779296875,12.739999771118164
2020-08-12,1934.9000244140625,25.954999923706055,954.4000244140625,2.88700008392334,2164.800048828125,42.66999816894531,314.5,265.0,417.75,1178.0,282.20001220703125,32.0,890.5,145.25,52.900001525878906,106.3499984741211,2479.0,112.05000305175781,61.84000015258789,12.84000015258789
2020-08-13,1956.699951171875,27.694000244140625,978.0999755859375,2.803999900817871,2213.39990234375,42.2400016784668,325.25,265.0,425.0,1175.5,290.1000061035156,31.600000381469727,907.25,144.9499969482422,53.70000076293945,107.05000305175781,2487.0,116.19999694824219,62.43000030517578,13.109999656677246
2020-08-14,1937.0,26.065000534057617,954.4000244140625,2.8559999465942383,2140.39990234375,42.0099983215332,324.5,264.25,425.25,1189.0,289.70001220703125,31.530000686645508,903.5,143.9250030517578,53.82500076293945,107.5999984741211,2436.0,114.69999694824219,62.290000915527344,13.100000381469727
2020-08-17,1985.0,27.64299964904785,963.2999877929688,2.8980000019073486,2230.39990234375,42.88999938964844,331.0,273.5,437.25,1197.5,298.29998779296875,31.299999237060547,912.5,142.72500610351562,53.525001525878906,106.9000015258789,2421.0,115.55000305175781,62.619998931884766,13.0600004196167
2020-08-18,1999.4000244140625,28.048999786376953,971.0999755859375,2.9709999561309814,2225.199951171875,42.88999938964844,327.0,272.5,430.0,1192.0,296.20001220703125,31.579999923706055,912.0,143.22500610351562,51.42499923706055,106.7249984741211,2476.0,119.30000305175781,62.38999938964844,12.890000343322754
2020-08-19,1958.699951171875,27.315000534057617,952.0,3.0190000534057617,2176.0,42.93000030517578,325.0,267.75,437.5,1204.0,295.70001220703125,31.670000076293945,912.5,143.5500030517578,52.54999923706055,107.4749984741211,2446.0,118.44999694824219,63.209999084472656,13.239999771118164
2020-08-20,1933.800048828125,27.121999740600586,923.0999755859375,2.9700000286102295,2183.800048828125,42.58000183105469,324.5,271.75,441.5,1216.5,293.79998779296875,31.299999237060547,903.0,143.4250030517578,55.17499923706055,107.0250015258789,2440.0,118.55000305175781,63.91999816894531,13.010000228881836
2020-08-21,1934.5999755859375,26.707000732421875,922.2999877929688,2.9135000705718994,2177.199951171875,42.34000015258789,327.0,268.5,445.75,1230.0,290.20001220703125,31.40999984741211,900.75,142.9250030517578,54.25,105.80000305175781,2459.0,120.0999984741211,63.72999954223633,12.829999923706055
2020-08-24,1927.699951171875,26.58799934387207,920.7999877929688,2.922499895095825,2162.60009765625,42.619998931884766,331.75,273.75,435.25,1226.0,289.1000061035156,31.65999984741211,899.75,142.0,54.599998474121094,105.57499694824219,2509.0,120.25,65.16000366210938,12.710000038146973
2020-08-25,1911.800048828125,26.253999710083008,930.5999755859375,2.930999994277954,2169.300048828125,43.349998474121094,340.75,272.25,444.25,1202.0,291.6000061035156,31.979999542236328,913.75,142.25,55.95000076293945,105.5,2537.0,123.19999694824219,64.9800033569336,12.760000228881836
2020-08-26,1940.699951171875,27.43000030517578,936.4000244140625,2.9595000743865967,2188.199951171875,43.38999938964844,340.5,263.25,450.25,1225.5,291.5,32.2400016784668,919.5,142.47500610351562,55.54999923706055,104.05000305175781,2526.0,122.80000305175781,64.9800033569336,12.579999923706055
2020-08-27,1921.5999755859375,27.010000228881836,925.5999755859375,2.9649999141693115,2159.199951171875,43.040000915527344,344.25,269.75,460.75,1262.0,294.8999938964844,33.310001373291016,937.25,141.97500610351562,55.724998474121094,102.9749984741211,2589.0,122.94999694824219,64.76000213623047,12.770000457763672
2020-08-28,1964.5999755859375,27.610000610351562,937.5,2.994999885559082,2197.800048828125,42.970001220703125,346.0,267.5,461.75,1232.0,301.6000061035156,33.38999938964844,950.5,140.02499389648438,53.650001525878906,103.2249984741211,2692.0,127.0999984741211,64.37000274658203,12.600000381469727
2020-08-31,1967.5999755859375,28.437000274658203,935.7000122070312,3.0409998893737793,2245.39990234375,42.61000061035156,348.5,274.25,470.5,1249.0,304.6000061035156,32.959999084472656,951.25,140.3000030517578,53.599998474121094,104.5,2723.0,129.8000030517578,64.41000366210938,12.65999984741211
2020-09-01,1968.199951171875,28.486000061035156,950.5,3.009500026702881,2277.199951171875,42.7599983215332,349.5,278.0,483.5,1225.0,302.79998779296875,33.119998931884766,955.0,140.125,55.025001525878906,105.4749984741211,2735.0,131.89999389648438,64.66000366210938,12.600000381469727
2020-09-02,1934.4000244140625,27.249000549316406,902.0,3.003000020980835,2242.89990234375,41.5099983215332,349.75,275.0,476.75,1239.0,302.29998779296875,33.66999816894531,962.5,138.6999969482422,56.400001525878906,104.4749984741211,2750.0,131.5,64.18000030517578,12.4399995803833
2020-09-03,1927.5999755859375,26.735000610351562,887.5999755859375,2.9579999446868896,2297.0,41.369998931884766,344.5,271.75,475.0,1244.5,305.20001220703125,33.470001220703125,968.75,137.60000610351562,59.25,103.92500305175781,2703.0,131.60000610351562,63.560001373291016,12.069999694824219
2020-09-04,1923.9000244140625,26.576000213623047,896.2999877929688,3.0464999675750732,2318.60009765625,39.77000045776367,347.25,269.25,474.5,1250.0,309.79998779296875,33.08000183105469,969.5,137.64999389648438,59.82500076293945,104.44999694824219,2664.0,134.8000030517578,64.12000274658203,11.930000305175781
2020-09-08,1933.0,26.86400032043457,908.4000244140625,3.012500047683716,2281.199951171875,36.7599983215332,351.0,267.75,471.5,1255.5,307.20001220703125,33.56999969482422,973.0,138.9499969482422,59.900001525878906,105.7750015258789,2624.0,132.8000030517578,63.189998626708984,12.039999961853027
2020-09-09,1944.699951171875,26.954999923706055,923.0999755859375,3.0399999618530273,2294.0,38.04999923706055,350.0,267.0,473.25,1254.0,310.8999938964844,33.209999084472656,979.75,138.39999389648438,61.375,104.69999694824219,2631.0,129.64999389648438,63.349998474121094,12.029999732971191
2020-09-10,1954.199951171875,27.163000106811523,939.4000244140625,2.986999988555908,2307.39990234375,37.29999923706055,357.25,271.5,476.25,1258.0,311.1000061035156,33.130001068115234,985.0,139.1750030517578,64.375,105.0999984741211,2606.0,132.5,63.959999084472656,11.90999984741211
2020-09-11,1937.800048828125,26.73900032043457,938.0,3.0339999198913574,2313.10009765625,37.33000183105469,365.0,269.75,473.5,1221.5,318.3999938964844,33.7400016784668,1005.5,140.0,66.57499694824219,105.5250015258789,2620.0,133.35000610351562,64.05999755859375,11.920000076293945
2020-09-14,1953.0999755859375,27.229000091552734,957.0999755859375,3.066499948501587,2306.699951171875,37.2599983215332,357.5,269.75,474.75,1221.5,316.20001220703125,34.279998779296875,1019.25,141.5,64.625,106.875,2628.0,123.55000305175781,65.45999908447266,11.760000228881836
2020-09-15,1956.300048828125,27.34600067138672,980.7999877929688,3.062999963760376,2396.300048828125,38.279998779296875,366.0,269.25,468.0,1215.0,314.29998779296875,34.08000183105469,991.5,141.6750030517578,65.69999694824219,107.0999984741211,2766.0,122.19999694824219,65.38999938964844,12.079999923706055
2020-09-16,1960.199951171875,27.354999542236328,972.2999877929688,3.058000087738037,2399.89990234375,40.15999984741211,371.75,273.0,475.0,1216.0,320.79998779296875,34.939998626708984,1011.25,140.5,65.2249984741211,106.7249984741211,2602.0,120.55000305175781,64.97000122070312,12.350000381469727
2020-09-17,1940.0,26.985000610351562,930.0,3.066499948501587,2317.60009765625,40.970001220703125,375.25,272.75,487.5,1225.0,330.3999938964844,34.90999984741211,1028.5,139.9250030517578,66.5250015258789,106.7750015258789,2600.0,118.0999984741211,64.3499984741211,12.619999885559082
2020-09-18,1952.0999755859375,27.027999877929688,937.5,3.1135001182556152,2364.0,41.11000061035156,378.5,283.25,504.25,1251.5,337.3999938964844,35.22999954223633,1043.5,140.875,66.5,107.3499984741211,2641.0,113.5999984741211,64.16000366210938,12.770000457763672
2020-09-21,1901.199951171875,24.298999786376953,875.0999755859375,3.0295000076293945,2266.10009765625,39.310001373291016,369.75,283.75,487.25,1222.0,333.3999938964844,34.27000045776367,1022.5,141.0749969482422,65.5999984741211,106.69999694824219,2629.0,112.0,63.7400016784668,12.550000190734863
2020-09-22,1898.5999755859375,24.441999435424805,856.5,3.059000015258789,2216.0,39.599998474121094,369.25,289.25,491.75,1252.0,337.29998779296875,33.66999816894531,1019.75,141.6999969482422,68.32499694824219,106.4749984741211,2556.0,110.6500015258789,63.84000015258789,12.890000343322754
2020-09-23,1859.9000244140625,23.013999938964844,842.2999877929688,2.993499994277954,2244.699951171875,39.93000030517578,368.5,287.75,484.25,1249.0,342.1000061035156,32.689998626708984,1014.5,142.0,69.5,107.1500015258789,2580.0,110.5,63.7599983215332,12.819999694824219
2020-09-24,1868.300048828125,23.118000030517578,837.0999755859375,2.9690001010894775,2213.0,40.310001373291016,363.5,285.75,483.0,1256.0,333.79998779296875,32.36000061035156,1000.0,142.4499969482422,69.4749984741211,108.0250015258789,2599.0,111.1500015258789,63.970001220703125,12.84000015258789
2020-09-25,1857.699951171875,23.017000198364258,841.0999755859375,2.9730000495910645,2207.699951171875,40.25,365.25,282.25,475.25,1245.0,336.8999938964844,32.84000015258789,1002.5,140.3249969482422,71.75,107.57499694824219,2568.0,113.6500015258789,64.66000366210938,13.0
2020-09-28,1872.800048828125,23.527999877929688,881.9000244140625,2.989500045776367,2258.5,40.599998474121094,366.75,275.0,482.75,1246.0,332.6000061035156,33.290000915527344,996.25,140.9250030517578,72.69999694824219,107.94999694824219,2587.0,109.55000305175781,64.4000015258789,12.59000015258789
2020-09-29,1894.300048828125,24.3799991607666,887.5,2.9835000038146973,2320.10009765625,39.290000915527344,364.75,277.5,476.0,1251.0,327.29998779296875,32.869998931884766,993.0,142.9250030517578,72.375,108.9000015258789,2588.0,109.55000305175781,64.0,12.989999771118164
2020-09-30,1887.5,23.433000564575195,901.0,3.0285000801086426,2321.300048828125,40.220001220703125,379.0,285.75,509.75,1247.5,339.70001220703125,33.369998931884766,1023.5,141.35000610351562,72.80000305175781,108.55000305175781,2546.0,110.94999694824219,64.48999786376953,13.069999694824219
2020-10-01,1908.4000244140625,24.19300079345703,898.2000122070312,2.8635001182556152,2319.0,38.720001220703125,382.75,284.0,506.5,1251.0,345.0,32.650001525878906,1023.5,140.9250030517578,74.1500015258789,108.5250015258789,2508.0,107.05000305175781,64.61000061035156,13.579999923706055
2020-10-02,1900.199951171875,23.97100067138672,883.4000244140625,2.9784998893737793,2315.800048828125,37.04999923706055,379.75,285.75,509.5,1255.0,349.3999938964844,31.940000534057617,1020.75,139.89999389648438,74.5,108.17500305175781,2482.0,108.94999694824219,64.5199966430664,13.550000190734863
2020-10-05,1912.5,24.50200080871582,897.2000122070312,2.9649999141693115,2369.199951171875,39.220001220703125,379.5,287.75,524.25,1269.5,343.6000061035156,32.810001373291016,1021.5,140.0500030517578,74.75,108.82499694824219,2459.0,107.19999694824219,64.7300033569336,13.609999656677246
2020-10-06,1901.0999755859375,23.8700008392334,863.9000244140625,2.9655001163482666,2382.0,40.66999816894531,385.0,290.75,534.25,1262.5,354.29998779296875,33.290000915527344,1044.0,138.125,76.32499694824219,109.19999694824219,2437.0,107.6500015258789,65.55999755859375,13.880000114440918
2020-10-07,1883.5999755859375,23.847999572753906,861.2000122070312,3.0344998836517334,2372.89990234375,39.95000076293945,388.75,294.0,544.5,1266.0,361.0,33.310001373291016,1051.0,138.5,76.875,110.17500305175781,2452.0,109.5999984741211,66.29000091552734,14.140000343322754
2020-10-08,1888.5999755859375,23.836999893188477,858.2000122070312,3.0420000553131104,2393.800048828125,41.189998626708984,387.0,292.75,528.75,1265.5,359.20001220703125,33.2400016784668,1050.0,138.0500030517578,77.3499984741211,109.69999694824219,2473.0,110.25,66.19000244140625,14.170000076293945
2020-10-09,1919.5,25.069000244140625,887.9000244140625,3.0794999599456787,2454.0,40.599998474121094,395.0,292.25,535.5,1246.5,363.1000061035156,34.150001525878906,1065.5,138.25,78.125,109.875,2432.0,111.55000305175781,67.63999938964844,14.229999542236328
2020-10-12,1922.5,25.22599983215332,870.0,3.061000108718872,2416.39990234375,39.43000030517578,389.0,283.5,530.5,1230.5,356.70001220703125,33.13999938964844,1033.75,137.3000030517578,78.17500305175781,108.3499984741211,2444.0,109.1500015258789,68.37000274658203,13.84000015258789
2020-10-13,1888.5,24.086000442504883,867.2000122070312,3.0425000190734863,2335.10009765625,40.20000076293945,391.25,284.25,531.25,1223.5,358.5,33.720001220703125,1044.0,138.125,77.80000305175781,108.82499694824219,2381.0,110.0999984741211,68.83000183105469,14.010000228881836
2020-10-14,1901.300048828125,24.36400032043457,858.0999755859375,3.047499895095825,2357.10009765625,41.040000915527344,396.5,287.75,535.25,1243.0,358.3999938964844,33.720001220703125,1056.25,138.375,78.42500305175781,108.375,2391.0,109.5999984741211,68.93000030517578,14.199999809265137
2020-10-15,1903.199951171875,24.19300079345703,856.2999877929688,3.0829999446868896,2357.89990234375,40.959999084472656,403.75,293.75,558.0,1251.5,372.1000061035156,33.16999816894531,1062.25,138.9250030517578,69.875,107.7750015258789,2343.0,109.5,69.22000122070312,14.180000305175781
2020-10-16,1900.800048828125,24.368999481201172,864.2999877929688,3.065000057220459,2333.10009765625,40.880001068115234,402.0,294.5,558.75,1237.5,367.5,32.9900016784668,1050.0,138.10000610351562,69.80000305175781,107.1500015258789,2361.0,107.25,69.91999816894531,14.430000305175781
2020-10-19,1906.4000244140625,24.656999588012695,858.5999755859375,3.0810000896453857,2348.300048828125,40.83000183105469,405.25,297.5,563.0,1245.0,373.20001220703125,32.529998779296875,1054.25,134.60000610351562,71.42500305175781,104.0,2425.0,106.05000305175781,71.16000366210938,14.720000267028809
2020-10-20,1910.4000244140625,24.937000274658203,872.4000244140625,3.1435000896453857,2408.5,41.459999084472656,408.75,300.0,571.0,1224.0,371.8999938964844,33.310001373291016,1064.0,134.5,69.25,104.125,2382.0,104.9000015258789,71.0199966430664,14.539999961853027
2020-10-21,1924.5999755859375,25.19700050354004,889.0999755859375,3.194499969482422,2419.800048828125,40.029998779296875,413.75,304.0,569.75,1219.5,378.79998779296875,33.20000076293945,1072.0,134.39999389648438,69.19999694824219,103.6500015258789,2427.0,104.1500015258789,71.04000091552734,14.5
2020-10-22,1901.0999755859375,24.665000915527344,879.0,3.1500000953674316,2388.60009765625,40.63999938964844,416.25,303.5,560.25,1222.0,382.3999938964844,33.689998626708984,1073.75,133.8249969482422,66.19999694824219,103.32499694824219,2474.0,106.69999694824219,71.94000244140625,14.779999732971191
2020-10-23,1902.0,24.62700080871582,901.7000122070312,3.125499963760376,2391.39990234375,39.849998474121094,419.25,303.5,569.75,1234.5,386.3999938964844,34.11000061035156,1083.75,133.52499389648438,67.0250015258789,103.3499984741211,2479.0,105.5999984741211,71.29000091552734,14.720000267028809
2020-10-26,1902.699951171875,24.375999450683594,872.5,3.0885000228881836,2361.89990234375,38.560001373291016,417.75,306.5,552.0,1229.0,389.6000061035156,34.459999084472656,1087.75,133.6999969482422,67.75,103.9749984741211,2497.0,106.6500015258789,72.11000061035156,14.770000457763672
2020-10-27,1908.800048828125,24.525999069213867,882.0999755859375,3.0899999141693115,2347.300048828125,39.56999969482422,416.0,308.0,549.25,1248.0,384.0,34.11000061035156,1082.25,134.3000030517578,67.6500015258789,104.8499984741211,2452.0,106.94999694824219,72.02999877929688,14.829999923706055
2020-10-28,1876.199951171875,23.323999404907227,870.2999877929688,3.056999921798706,2244.300048828125,37.38999938964844,401.5,296.0,543.25,1247.0,376.70001220703125,33.41999816894531,1057.25,135.1750030517578,66.375,105.8499984741211,2376.0,105.0,70.16999816894531,14.890000343322754
2020-10-29,1865.5999755859375,23.339000701904297,845.4000244140625,3.052000045776367,2191.39990234375,36.16999816894531,398.5,299.25,542.0,1247.0,376.8999938964844,33.060001373291016,1051.75,136.4499969482422,65.625,106.2750015258789,2339.0,104.5999984741211,69.81999969482422,14.399999618530273
2020-10-30,1877.4000244140625,23.617000579833984,844.5999755859375,3.0434999465942383,2210.300048828125,35.790000915527344,398.5,297.25,541.25,1252.5,378.6000061035156,33.61000061035156,1056.5,137.39999389648438,65.57499694824219,105.9749984741211,2293.0,104.4000015258789,68.91999816894531,14.359999656677246
